id,title,genres,release_date,budget,avg_rating,runtime,profit,production_countries,production_companies,cast,director
31922,Year of the Gun,Romance,1991-09-10,1182273,3.127130699979394,111.0,6.72380077490212E7,UnitedStatesofAmerica,others,others,others
329289,Always Watching: A Marble Hornets Story,Horror,2015-04-07,2.1604277457480315E7,3.127130699979394,91.0,4.681600329154089E7,UnitedStatesofAmerica,others,others,others
329556,Landmine Goes Click,Thriller,2015-03-03,1000000,3.127130699979394,110.0,6.74202807490212E7,others,others,others,others
33521,Dracula,Romance,1979-07-20,2.1604277457480315E7,3.127130699979394,109.0,4.681600329154089E7,UnitedKingdom,others,others,others
339355,Larry Gaye: Renegade Male Flight Attendant,Comedy,2015-06-05,2.1604277457480315E7,3.127130699979394,99.0,4.681600329154089E7,UnitedStatesofAmerica,others,others,others
34043,On the Line,Romance,2001-10-26,2.1604277457480315E7,3.127130699979394,85.0,4.681600329154089E7,UnitedStatesofAmerica,others,others,others
347630,Laid in America,Comedy,2016-09-26,2.1604277457480315E7,3.127130699979394,86.0,4.681600329154089E7,UnitedStatesofAmerica,The,others,others
351067,Bachelor Games,Horror,2016-07-08,2.1604277457480315E7,3.127130699979394,86.0,4.681600329154089E7,Argentina,others,others,others
35297,Daisy Diamond,Drama,2007-11-23,2.1604277457480315E7,3.127130699979394,94.0,4.681600329154089E7,Denmark,others,others,others
358881,Made in France,Thriller,2015-10-27,2.1604277457480315E7,3.127130699979394,94.0,4.681600329154089E7,France,others,others,others
360389,Nina,Drama,2016-04-22,2.1604277457480315E7,3.127130699979394,90.0,4.681600329154089E7,UnitedStatesofAmerica,others,others,others
363841,Guernica,Romance,2016-04-26,6229577,3.127130699979394,110.0,6.21907037490212E7,Spain,others,others,others
363889,The Funhouse Massacre,Horror,2015-11-13,2.1604277457480315E7,3.127130699979394,90.0,4.681600329154089E7,UnitedStatesofAmerica,others,others,others
368006,24,Thriller,2016-05-05,10000000,3.127130699979394,164.0,5000000.0,India,others,others,others
370664,Abandoned Dead,Horror,2015-01-01,2.1604277457480315E7,3.127130699979394,77.0,4.681600329154089E7,UnitedStatesofAmerica,others,others,others
37835,The Exterminator,Drama,1980-09-10,2.1604277457480315E7,3.127130699979394,101.0,4.681600329154089E7,UnitedStatesofAmerica,others,others,others
380731,Darkweb,Thriller,2016-03-08,2.1604277457480315E7,3.127130699979394,89.0,4.681600329154089E7,France,others,Danny Glover,others
38875,Senność,Thriller,2008-10-17,2.1604277457480315E7,3.127130699979394,0.0,4.681600329154089E7,Poland,others,others,others
38961,Tamara Drewe,Romance,2010-07-14,2.1604277457480315E7,3.127130699979394,111.0,4.681600329154089E7,UnitedKingdom,others,others,Stephen Frears
391700,We Are Family,Comedy,2016-08-10,2.1604277457480315E7,3.127130699979394,99.0,4.681600329154089E7,France,others,others,others
392142,Max & Leon,Comedy,2016-11-01,12156348,3.127130699979394,98.0,-4256348.0,France,StudioCanal,others,others
393521,One Week and a Day,Drama,2016-12-14,2.1604277457480315E7,3.127130699979394,98.0,4.681600329154089E7,Israel,others,others,others
401513,Attraction,Romance,2017-01-26,6277106,3.127130699979394,130.0,6.21431747490212E7,Russia,others,others,others
403390,Bitter Harvest,Romance,2017-02-23,20000000,3.127130699979394,103.0,-1.9442759E7,Canada,others,others,others
403429,Two Lottery Tickets,Comedy,2016-10-07,2.1604277457480315E7,3.127130699979394,86.0,4.681600329154089E7,Romania,others,others,others
41216,Legend of the Guardians: The Owls of Ga'Hoole,Family,2010-07-10,80000000,3.127130699979394,97.0,6.007339E7,Australia,others,others,others
41445,Psychosis,Thriller,2010-07-19,1200000,3.127130699979394,89.0,6.72202807490212E7,UnitedKingdom,others,others,others
433356,The Ottoman Lieutenant,Drama,2017-03-10,40000000,3.127130699979394,111.0,-3.9759022E7,others,others,others,others
441168,From Straight A's to XXX,Drama,2017-02-11,2.1604277457480315E7,3.127130699979394,87.0,4.681600329154089E7,UnitedStatesofAmerica,others,others,others
48946,Chatroom,Thriller,2010-08-11,2.1604277457480315E7,3.127130699979394,97.0,4.681600329154089E7,UnitedKingdom,others,others,others
49901,Rammbock: Berlin Undead,Thriller,2010-09-09,2.1604277457480315E7,3.127130699979394,63.0,4.681600329154089E7,others,others,others,others
50001,Lady of Burlesque,Romance,1943-06-01,2.1604277457480315E7,3.127130699979394,91.0,4.681600329154089E7,UnitedStatesofAmerica,others,others,others
56418,The Source,Drama,2011-11-02,2.1604277457480315E7,3.127130699979394,135.0,4.681600329154089E7,France,others,others,others
57489,The Last Summer of La Boyita,Drama,2009-11-05,2.1604277457480315E7,3.127130699979394,93.0,4.681600329154089E7,Spain,others,others,others
59197,Battle of Los Angeles,Thriller,2011-03-10,2.1604277457480315E7,3.127130699979394,91.0,4.681600329154089E7,UnitedStatesofAmerica,others,others,others
62580,The Well Digger's Daughter,Romance,2011-04-19,2.1604277457480315E7,3.127130699979394,107.0,4.681600329154089E7,France,Pathé,others,others
63611,Under the Stars,Drama,2007-03-15,2.1604277457480315E7,3.127130699979394,108.0,4.681600329154089E7,Spain,others,others,others
70862,American Grindhouse,Documentary,2010-03-13,2.1604277457480315E7,3.6996805111821085,80.0,4.681600329154089E7,UnitedStatesofAmerica,others,others,others
72985,Grandmother,Drama,2009-09-23,2.1604277457480315E7,3.127130699979394,110.0,4.681600329154089E7,France,others,others,others
73043,Kaidan,Romance,2007-08-04,5000000,3.127130699979394,115.0,6.34202807490212E7,Japan,others,others,others
73588,The Caller,Thriller,2011-08-26,2.1604277457480315E7,3.127130699979394,92.0,4.681600329154089E7,others,others,others,others
74415,A Heartbeat Away,Comedy,2011-03-11,8292000,3.127130699979394,91.0,6.01282807490212E7,Australia,others,others,others
77468,Fourteen Sucks,Drama,2004-10-29,2.1604277457480315E7,4.25,83.0,4.681600329154089E7,Sweden,others,others,others
80585,Rock of Ages,Romance,2012-06-13,75000000,3.127130699979394,123.0,-1.5581387E7,UnitedStatesofAmerica,others,others,others
86597,The Tall Man,Thriller,2012-03-19,18200000,3.127130699979394,106.0,5.02202807490212E7,France,others,others,others
8832,Il Divo,Drama,2008-05-23,7275000,3.37,110.0,3985366.0,Italy,others,others,others
919,Blood: The Last Vampire,Thriller,2000-11-18,2.1604277457480315E7,3.953930764304818,48.0,4.681600329154089E7,Japan,others,others,others
95744,La montaña rusa,Romance,2012-03-15,2.1604277457480315E7,3.097122302158273,110.0,4.681600329154089E7,Spain,others,others,others
10296,The Football Factory,Drama,2004-05-13,2.1604277457480315E7,3.127130699979394,91.0,4.681600329154089E7,UnitedKingdom,others,others,others
112304,Soldiers of Fortune,Adventure,2012-06-07,8000000,3.127130699979394,94.0,6.04202807490212E7,Russia,others,others,others
114606,Cockneys vs Zombies,Horror,2012-08-31,2.1604277457480315E7,3.127130699979394,88.0,4.681600329154089E7,UnitedKingdom,others,others,others
12608,Illusive Tracks,Thriller,2003-12-24,2.1604277457480315E7,3.127130699979394,100.0,4.681600329154089E7,Sweden,others,others,others
12816,Skinhead Attitude,Documentary,2003-08-08,2.1604277457480315E7,3.127130699979394,90.0,4.681600329154089E7,Switzerland,others,others,others
13025,Diary of the Dead,Action,2007-09-08,2000000,3.127130699979394,95.0,3364858.0,UnitedStatesofAmerica,others,others,others
13027,Eagle Eye,Action,2008-09-25,80000000,3.127130699979394,118.0,9.8066569E7,Germany,others,others,others
132316,Jab Tak Hai Jaan,Romance,2012-11-13,2.1604277457480315E7,3.127130699979394,176.0,4.681600329154089E7,India,others,others,others
13805,Disaster Movie,Comedy,2008-08-29,25000000,3.127130699979394,87.0,-1.0890716E7,UnitedStatesofAmerica,others,others,others
14313,Feast of Love,Romance,2007-09-28,2.1604277457480315E7,3.127130699979394,101.0,-1.5862669457480315E7,UnitedStatesofAmerica,others,others,others
14392,The Warlords,Drama,2007-12-12,40000000,3.127130699979394,126.0,2.8420280749021202E7,China,others,others,others
14839,Blue Collar,Crime,1978-02-10,2.1604277457480315E7,3.127130699979394,114.0,-1.5083194457480315E7,UnitedStatesofAmerica,others,others,others
14940,Gigantic,Romance,2008-09-09,2.1604277457480315E7,3.127130699979394,99.0,-2.1438389457480315E7,UnitedStatesofAmerica,others,others,others
156643,The Last Tycoon,Drama,2012-12-22,2.1604277457480315E7,3.0,118.0,4.681600329154089E7,China,others,others,others
16093,Carnival of Souls,Horror,1962-09-26,30000,3.127130699979394,78.0,6.83902807490212E7,UnitedStatesofAmerica,others,others,others
17660,Dodge City,Action,1939-03-31,2.1604277457480315E7,3.127130699979394,104.0,4.681600329154089E7,UnitedStatesofAmerica,WarnerBros.,others,Curtiz
17886,Mutants,Horror,2009-05-06,2.1604277457480315E7,3.127130699979394,85.0,4.681600329154089E7,France,others,others,others
184341,Hands of Stone,Drama,2016-08-26,20000000,3.127130699979394,105.0,4.84202807490212E7,UnitedStatesofAmerica,The,others,others
1903,Vanilla Sky,Thriller,2001-12-10,68000000,2.8768115942028984,136.0,1.35388341E8,UnitedStatesofAmerica,others,others,others
190817,The Rendez-Vous of Déjà-Vu,Comedy,2013-06-05,2.1604277457480315E7,3.127130699979394,88.0,4.681600329154089E7,France,others,others,others
201749,Mr. Morgan's Last Love,Comedy,2013-08-22,8200000,3.127130699979394,116.0,6.02202807490212E7,France,others,others,others
2034,Training Day,Thriller,2001-10-05,45000000,2.8339153208206023,122.0,5.9876233E7,Australia,WarnerBros.,others,others
208284,The Strange Color of Your Body's Tears,Thriller,2013-08-12,2.1604277457480315E7,3.127130699979394,102.0,-2.1597095457480315E7,France,Ciné+,others,others
21683,Batman: Mystery of the Batwoman,Family,2003-10-21,2.1604277457480315E7,3.127130699979394,74.0,4.681600329154089E7,UnitedStatesofAmerica,others,others,others
218850,The Disciple,Drama,2013-09-26,2.1604277457480315E7,3.127130699979394,93.0,4.681600329154089E7,Finland,others,others,others
22154,Stan Lee Presents: Mosiac,Action,2007-01-09,2.1604277457480315E7,3.127130699979394,72.0,4.681600329154089E7,UnitedStatesofAmerica,others,others,others
22335,Smash Cut,Horror,2009-07-18,2.1604277457480315E7,3.127130699979394,82.0,4.681600329154089E7,Canada,others,others,others
23834,Volcano High,Comedy,2001-12-08,2.1604277457480315E7,3.127130699979394,120.0,4.681600329154089E7,SouthKorea,others,others,others
24164,"Good Morning, Night",Drama,2003-01-01,2.1604277457480315E7,3.127130699979394,106.0,4.681600329154089E7,Italy,others,others,others
244264,Laggies,Romance,2014-09-25,2.1604277457480315E7,3.127130699979394,100.0,-2.0537296457480315E7,UnitedStatesofAmerica,others,others,others
245700,Mr. Turner,Drama,2014-10-31,2.1604277457480315E7,3.127130699979394,150.0,-1.6198777457480315E7,UnitedKingdom,Film4,others,others
252607,Junior,Comedy,2014-03-12,8358460,3.127130699979394,0.0,6.00618207490212E7,France,others,others,others
254166,Stratos,Drama,2014-02-11,2.1604277457480315E7,3.127130699979394,137.0,4.681600329154089E7,others,others,others,others
261392,American Ultra,Action,2015-08-19,28000000,3.127130699979394,96.0,-860476.0,Switzerland,Lionsgate,others,others
276907,Legend,Thriller,2015-09-09,25000000,3.127130699979394,131.0,1.7972994E7,France,others,others,others
277547,Playing It Cool,Romance,2014-09-26,2.1604277457480315E7,3.127130699979394,94.0,4.681600329154089E7,UnitedStatesofAmerica,others,others,others
278677,A Grain of Truth,Thriller,2015-01-09,2.1604277457480315E7,3.127130699979394,116.0,4.681600329154089E7,Poland,others,others,others
28053,City Island,Comedy,2009-03-06,6000000,3.127130699979394,104.0,670712.0,UnitedStatesofAmerica,others,others,others
297702,Gutshot Straight,Thriller,2014-10-11,2.1604277457480315E7,3.127130699979394,89.0,4.681600329154089E7,UnitedStatesofAmerica,others,others,others
31005,Moonlight Mile,Drama,2002-09-09,21000000,3.127130699979394,117.0,-1.098895E7,UnitedStatesofAmerica,others,Dustin Hoffman,others
3121,Nashville,Drama,1975-06-11,2200000,3.426900584795322,159.0,6.62202807490212E7,UnitedStatesofAmerica,others,others,others
314076,Short Fuse,Action,2016-04-21,2.1604277457480315E7,3.127130699979394,0.0,4.681600329154089E7,others,others,others,others
32497,Farsan,Comedy,2010-02-12,2.1604277457480315E7,3.7962962962962963,97.0,4.681600329154089E7,Sweden,others,others,others
32657,Percy Jackson & the Olympians: The Lightning Thief,Family,2010-02-01,95000000,3.9948630136986303,118.0,1.31497209E8,Canada,others,others,others
328429,Approaching the Unknown,Drama,2016-06-03,2.1604277457480315E7,3.127130699979394,90.0,4.681600329154089E7,UnitedStatesofAmerica,others,others,others
336455,Viral,Horror,2016-02-18,2.1604277457480315E7,3.127130699979394,86.0,-2.1052517457480315E7,UnitedStatesofAmerica,others,others,others
343070,Flight World War II,Action,2015-06-02,2.1604277457480315E7,3.127130699979394,90.0,4.681600329154089E7,UnitedStatesofAmerica,TheAsylum,others,others
355338,Riley's First Date?,Family,2015-11-03,2.1604277457480315E7,3.127130699979394,5.0,4.681600329154089E7,UnitedStatesofAmerica,others,others,others
36373,M,Thriller,1951-03-01,2.1604277457480315E7,3.8666666666666667,88.0,4.681600329154089E7,UnitedStatesofAmerica,others,others,others
369237,The Fourth Phase,Documentary,2016-10-02,2.1604277457480315E7,3.127130699979394,92.0,4.681600329154089E7,others,others,others,others
371560,The Eyes of My Mother,Horror,2016-12-02,2.1604277457480315E7,3.127130699979394,76.0,4.681600329154089E7,UnitedStatesofAmerica,others,others,others
381935,Jack Goes Home,Horror,2016-03-14,2.1604277457480315E7,3.127130699979394,100.0,4.681600329154089E7,UnitedStatesofAmerica,others,others,others
382913,Mellow Mud,Drama,2016-02-26,2.1604277457480315E7,3.127130699979394,105.0,4.681600329154089E7,others,others,others,others
421550,Payback: Straight Up,Drama,2006-10-21,90000000,3.127130699979394,90.0,-2.1579719250978798E7,UnitedStatesofAmerica,others,others,others
43785,The Spoilers,Romance,1942-05-08,2.1604277457480315E7,3.127130699979394,87.0,4.681600329154089E7,UnitedStatesofAmerica,UniversalPictures,others,others
44950,A Horrible Way to Die,Horror,2010-09-14,2.1604277457480315E7,3.127130699979394,87.0,4.681600329154089E7,UnitedStatesofAmerica,others,others,others
47933,Independence Day: Resurgence,Adventure,2016-06-22,165000000,3.127130699979394,120.0,2.24681935E8,UnitedStatesofAmerica,others,others,others
48466,Scared Shrekless,Comedy,2010-10-28,2.1604277457480315E7,3.127130699979394,21.0,4.681600329154089E7,UnitedStatesofAmerica,others,others,others
53985,Mutant Pumpkins from Outer Space,Comedy,2009-10-28,2.1604277457480315E7,3.127130699979394,27.0,4.681600329154089E7,UnitedStatesofAmerica,others,others,others
54580,Mondays in the Sun,Drama,2002-09-27,4000000,3.066666666666667,113.0,-3853598.0,Italy,others,others,others
56171,Mega Python vs. Gatoroid,Horror,2011-01-29,2.1604277457480315E7,3.119300651354131,90.0,4.681600329154089E7,UnitedStatesofAmerica,The,others,others
56685,Psalm 21,Thriller,2009-01-01,2.1604277457480315E7,3.127130699979394,114.0,4.681600329154089E7,Sweden,others,others,others
591,The Da Vinci Code,Thriller,2006-05-17,125000000,2.0694444444444446,149.0,6.42820459E8,France,others,others,Ron Howard
64686,47 Ronin,Adventure,2013-12-06,175000000,3.127130699979394,119.0,-2.4037525E7,UnitedStatesofAmerica,others,others,others
65515,The Eleventh Hour,Thriller,2008-01-01,2.1604277457480315E7,3.127130699979394,93.0,4.681600329154089E7,UnitedStatesofAmerica,others,others,others
7249,Futurama: Bender's Big Score,Comedy,2007-11-27,2.1604277457480315E7,3.1797752808988764,88.0,4.681600329154089E7,UnitedStatesofAmerica,others,others,others
81232,Foster,Family,2011-02-10,2.1604277457480315E7,3.127130699979394,90.0,4.681600329154089E7,UnitedKingdom,others,others,others
8409,A Man Apart,Drama,2003-04-04,36000000,3.127130699979394,109.0,8350926.0,Germany,others,others,others
84332,Safety Not Guaranteed,Drama,2012-06-08,750000,3.127130699979394,85.0,3257792.0,UnitedStatesofAmerica,others,others,others
8583,Dangerous Beauty,Romance,1998-02-20,2.1604277457480315E7,3.42,111.0,4.681600329154089E7,UnitedStatesofAmerica,others,others,others
88005,Seeking a Friend for the End of the World,Romance,2012-06-22,10000000,3.5625,101.0,-363711.0,UnitedStatesofAmerica,others,others,others
9544,FearDotCom,Thriller,2002-08-09,40000000,3.127130699979394,101.0,-2.1097985E7,others,The,others,others
98339,The Samaritan,Thriller,2012-03-02,12000000,3.0,90.0,-1.1997479E7,Canada,others,others,others
10195,Thor,Action,2011-04-21,150000000,3.127130699979394,115.0,2.99326618E8,UnitedStatesofAmerica,others,others,others
10481,102 Dalmatians,Family,2000-10-07,85000000,3.127130699979394,100.0,9.8611771E7,UnitedStatesofAmerica,others,others,others
11002,"Greystoke: The Legend of Tarzan, Lord of the Apes",Romance,1984-03-30,2.1604277457480315E7,3.127130699979394,143.0,2.4254285542519685E7,UnitedStatesofAmerica,others,others,others
11137,The Prince & Me,Romance,2004-03-28,2.1604277457480315E7,3.127130699979394,111.0,4.681600329154089E7,others,LionsGateFilms,others,others
114718,Kauwboy,Family,2012-04-18,2.1604277457480315E7,3.127130699979394,81.0,4.681600329154089E7,Netherlands,others,others,others
13337,Broken English,Romance,2007-01-01,2000000,3.127130699979394,97.0,6.64202807490212E7,France,others,others,others
13429,Donkey Punch,Crime,2008-07-18,2.1604277457480315E7,3.127130699979394,99.0,4.681600329154089E7,UnitedKingdom,others,others,others
136400,2 Guns,Crime,2013-08-02,61000000,3.127130699979394,109.0,7.0940411E7,UnitedStatesofAmerica,others,others,others
13655,Camp Rock,Family,2008-06-20,2.1604277457480315E7,3.127130699979394,94.0,4.681600329154089E7,UnitedStatesofAmerica,others,others,others
13700,Home on the Range,Family,2004-04-02,110000000,3.127130699979394,76.0,-6048539.0,UnitedStatesofAmerica,WaltDisneyPictures,others,others
137174,Marfa Girl,Romance,2012-11-20,2000000,3.5,105.0,6.64202807490212E7,UnitedStatesofAmerica,others,others,others
14654,In Paris,Drama,2006-10-04,2.1604277457480315E7,3.127130699979394,92.0,4.681600329154089E7,France,others,others,others
16133,Survive Style 5+,Horror,2004-09-25,2.1604277457480315E7,3.127130699979394,120.0,4.681600329154089E7,Japan,others,others,others
